review_text,review_rating
"sunblock favorite! cepat meresap, ngga lengket, spf tinggi buat yg aktivitasnya banyak di luar ruangan, formulanya lightweight dan gak bikin breakout. packaging praktis. gak ada minusnya menurut gue hehee..",5
"saya sudah menggunakan bioderma sensibio sekitar 6 bulanan .. bioderma sensibio sangat membantu saya dalam menghapus makeup waterproof .. terutama untuk area mata &amp; bibir ..  kebetulan tipe mata saya sangat sensitif , tapi bioderma sensibio ini terbukti kualitas nya ( tidak membuat mata saya perih, cepat dibersihkan &amp; ringan )  saya sangat merekomendasikan produk ini dan akan repuchase ;) thx bioderma sensibio",5
"ketemu produk ini udah dari lama banget. aku make nya klo mau maskeran cukup di campur dengan masker nya, udah deh jadi. selain itu juga bisa  dipake buat bikin diy mist face, pakenya 50ml aja ditambah ama vitamin e, udah deh jadi, hemat dikantong dan bisa dipake berulang-ulang.",5
"aku salah satu pengguna glamglow varian ini. jujur aja ini pengarug bgt dimuka aku, aku udh pake beberapa kali dan hasilnya muka lebih enteng, lebih glowing dan komedo komedo dihidung juga keliatannya menghilang hahaa...",5
"pertama aku nyoba toner ini waku hamil kedua, awalnya nyoba karena claimnya aman untuk ibu hamil &amp; menyusui, dan ternyata aku suka banget sama toner ini. teksturnya cair, aromanya mirip teh dan ada hint rempahnya, untuk beberapa orang wanginya agak ""ganggu"" but somehow the smell is so relaxing and calming for me. so far aku cocok pake toner ini, ngga bikin breakout\\\\/jerawatan\\\\/kering, bikin lembab dan segerrrrr banget rasanya pake toner sambil nyium2in baunya hmmmm..",5
"banana boat ini menurut saya adalah sunblock terbaik. jadi ingat pas ada acara ke waterbom siang-siang berenang, padahal besoknya ada acara nikahan teman dimana saya harus pakai dress  tangan buntung.  pilihan saya untuk menggunakan sunblock banana boat rupanya sangat tepat karena kulit saya sama sekali nggak belang saat setelah berenang siang-siang. amazing product.",5
"ini booster bener2 ga ada duanya deh... thumbs up. both yg blanc infusion (ada whiteningnya) atau radiant infusion (non whitening) sama2 bagus. skrg lagi pake yg blanc.  it makes whatever serum you put next on your face work wonders. gw pake hanya malem aja , sayang soalnya mengingat harganya gila bgt. ini pun gw belinya sharingan sama mertua, masing2 setengah botol :d kalo beli sendirian cukup berasa.  yg jelas di muka jadi radiant, cerah, bright bukan putih ya... cepet nyerep, no fragrance, jarang banget ada yg ga cocok. tapi soal repurchase blm tau, karna efeknya 11-12 ama sk2 fte dan i guess fte's price is lower.kedepannya, considering the price, i might fully switch to fte yg saat ini udah gw pake juga in parallel.  sekali lagi, gw tau barang ini dari fd community forum.... :) thanks fd!",5
the best lip balm ever. udah nyobain berbagai lip balm balik lagi kesini. udah direpurchase ini berkali-kali dari jaman harganya cuman 12 ribu sampai sekarang jadi 22ribu. hiks. paling favorit lychee karena itu lip balm pertamaku dari maybelline dulu.,5
"pertama kali nyoba pake acid toner aku langsung milih dr brand pc. mungkin karena pernah coba juga acne trial kit yg ampuh bgt buat ilangin breakout. dan setelah aku coba si bha 2% yang liquid ini ternyata ampuh bgt buat ngilangin blackheads walaupun whiteheads tetep harus difacial krn emg bandel bgt. but, seriously i'm in love with this product. kulit jadi lebih halus teksturnya, lebih cerah dan kenyal karena ada kandungan collagen. pori-pori juga jadi lebih mengecil dibanding sebelumnya. aku pakenya tiap malem sehabis cuci muka dan pake toner. dituang dikit aja dikapas. abis itu lanjutin sama skincare yang lain hehe",5
niat beli ini krn reviewnya bagus di forum fd. cuma maju mundur mau beli karena beberapa orang malah mengganas jerawatnya.  beli langsung yg full size.  hasilnya bener2 bikin terkesan. awal apply terasa panas dan muka saya memerah. tp saya teruskan dengan pemakaian satu kali sehari sebelum tidur. hasilnya setelah p3makaian seminggu muka jadi glowy. dan dark spot banyak berkurang cinta banget sama produk ini. tapi saya ga suka packagingnya. kalau dibawa travelling suka bocor walau sudah ditutup rapat fan bulky. solusinya saya suka pindahin kebotol lain yg lebih rapat,5
"packagingnya kurang menarik, terkesan &quot;murah&quot;. point plus-nya adalah ada segel plastik, jadi kita yakin kalau yg kita beli adalah produk baru. tidak ada logo pao ataupun tanggal expired di tube. isinya 3,7ml, lumayan banyak, lebih dari setengah tube. aromanya mengingatkan saya pada lip couture lasplash, chemical tapi tidak terlalu menyengat seperti lasplash.  setelah dioles ke bibir tidak lama aromanya hilang. teksturnya sangat creamy, tidak terlalu mousse-like seperti city color creamy lip stain dan saya lebih suka. salah satu alasannya adalah karena pas diaplikasikan jadi tidak gampang geser. aplikator doe foot-nya lebih panjang dibanding liquid lipstick biasa, dan walaupun ini bukan liquid lipstick, pigmentasinya bagus. awalnya saya kira produk ini seperti bourjois rouge velvet atau city color creamy lips, not dry to matte finish, but it does. it'll take more than 15 minutes to set, but once it set, it'll be minimal-transfer \\\\/ transferproof. staying power juga cukup oke, selama tidak dibawa makan yang terlalu berkuah atau berminyak, masih aman. paling fade di bagian dalam bibir. karena produk ini dry to matte finish, sedikit terasa kering di bibir. tapi bukan kering yg terlalu mengganggu seperti terasa &quot;ketarik&quot;, jadi masih nyaman digunakan.",5
"this is my favorite cleanser ever after dunia akhirat!! tekstur busanya creamy, sempurna membersihkan tanpa meninggalkan rasa kering atau ketarik. bersih dan lembab. ukurannya gede dan cuma dipakai 1cm aja setiap kali membersihkan muka, jadi irit. wanginya soft dan menenangkan. aku bener-bener cinta sama varian mungbean. aku juga udah cobain varian lainnya kayak aloe vera, cherry&nbsp; dan lemon tapi aku memutuskan kalau mungbean adalah the one fit me perfectly.",5
"hahaiii ini lippen paling hits,warna nya kalem banget..matte tp ga bikin kering di bibir.&lt;br \\\\/&gt; langsung deh beli 2 warna, harga pun murah tp kualitas ga murahan.tapi gak semua toko kosmetik atau mall jual merk ini..&lt;br \\\\/&gt; buat yang di jogja dan cari mineral botanica dan lmyan lengkap warna nya bisa ke puspa indah atau ke mutiara lbh murah krna ada discount tiap hari.selain di puspa bisa cari di olla jogja city mall atau di pamela swalayan.",5
"cocok banget buat dipake pas liburan ke pantai atau berenang di siang hari, soalnya spfnya tinggi banget dan ada aloe veranya lagi jadi ada efek ademnya dikit dikit gitu, menurutku yang ini lebih oke sih daripada sunscreen banana boat yang original, karena spfnya lebih tinggi",5
"waktu ke counter ysl, di rekomendasiin sama mbak-mbaknya kalau ysl rouge pur couture no. 52 ini lagi booming banget karena pernah di pakai chun song yi  di film drama korea my love from the star. tanpa pikir panjang dan tanpa dicoba lohhh dan memang pernah liat filmnya jadi inget waktu chun song yi pakai lipstick ini dan memang  bagus banget di bibir dia. and just right, gak kecewa beli ini, teksturnya enak, moist banget, smells is good, kaya wangi bunga, bikin cerah di muka seketika..look young, dan yang pasti gak bikin bibir kering. ya iyalaahh ysl gitu looh, its sooo worth it..i will repurchase it of course!",5
"kyknya must have sunscreen deh. gue bukan tipe pake sunscreen tiap hari sih, but i use this for wet drill, berenang di tengah siang bolong di daerah super panas. and i use this, emang ga bisa bikin kulit ga item, tp kulit gw terlindungi dari kering2 dan kebakar. tp ga disaranin buat di taro di muka, krn bakal super gatal dan ada sensasi panas haha gue aja sih yg reckless.",5
"repurchase ? more over again and again. berawal dari breakout ancur gara2 krim klinik 2 taun yang lalu, trs ketemu mbak wardah di guardian, dia saranin saya pake seri basic dan purifying toner and cleanser (yang bertahan skg cm cleanser toner,cream nya udah ganti etude)  hasilnya worth it! pores saya mengecil, bruntusannya ilang, jerawat kecil kecil mengering, sygnya komedo tetep aja bandel. ini produk lokal andalan. pas sering ke jepang, cuaca se buruk apapun,gara gara ini nih,g bawa pulang wajah buruk krn efeknya perubahan cuacany.",5
"i've been using this for a year and it feels so right. better than the blue one. bersihin make up mata &amp; bibir dengan bersih banget, gak bikin perih mata. harga supper affordable untuk kualitas kayak gini.",5
"cocok banget pake masker ini, setiap breakout aku pakeiin ini langsung pada kalem hehe . seri glamglow yang lain juga oke semua .&nbsp;  buat yang lagi breakout karena skincare atau sensitive , kalian harus coba ini ! i swear !",5
"lipstick ini termasuk murah untuk kualitasnya. aku punya shade audrey dan summer breeze, keduanya sangat memuaskan. dengan harga yang sangat terjangkau, hasil yang didapat sangat baik,  berhubung bibirku bukan tipe bibir kering jadi aku tidak pernah bermasalah dengan lipstick matte :)",5
"1. tidak bikin kualitas bibir jadi hitam 2. gak bikin bibirku kering \\\\/ pecah-pecah pas dipakai (point paling penting) 3. tidak long lasting seharian karena basic nya bahaya juga ya kalau ternyata pakai lipstick yang tahan lama seharian 4. super easy to use! kalau sudah tumpul, tinggal putar bagian bawah packaging 5. bibir ku cenderung hitam dan cocok pakai warna yang bold (wine)",5
"bentuknya kaya garam gitu dan ada minyaknya. wanginya enak campuran mint dan ada bau jahenya. cukup digosok lembut aja, kulit langsung jadi lembut dan lembab, kotoran keangkat. gosoknya jangan keras2 soalnya sakit. cukup ok lah untuk produk mlm.",5
"suka banget sama product ini! baru kali ini aku nemuin sunscreen yang gak lengket, ringan dan cocok di muka aku yang oily dan acne prone skin. bener2 ngebantu banget dengan spfnya yang tinggi. memang sih muka jadi agak dewy pake ini. but after all, aku suka pake ini karena gak bikin kulitnya jerawatan. repurchase? absolutely yes!",5
"oh my godness.. i love this shade and texture(matte).. peachy orange bikin wajah aku lebih cerah.. ga terlalu orange dan pucat.. ga bikin bibir kering,dan ga kerasa panas dipake, beberapa lipstik ada yg berasa bibir jadi berat bgt aku suka lipstick yang bukan cuma mewarnai tapi merubah tampilan lebih muda dan fresh.. what can i say perfect..",5
aku sih rada ngawur make'ny bukan dimuka tapi dikulit tangan dan kaki tapi bener2 ajaib nih masker klo habis panas2an kebakar maskeran pake ini kulit kembali cerah seketika.. tinggal campur air es jng terlalu encer oles2 deh ditangan dan kaki bakal repurchase terusssss\u00a0,5
"baru pakai ini selama 5 bulan terakhir tanpa mengalami purging dan efeknya cukup memuaskan. kadang masih timbul jerawat (during pms) and i cant blame it to skii. yang jelas, jerawat yang datang cepat hilang begitupun bekasnya. over all, muka kliatan glowing dan mulus. just worth the price. karena yakin, ini aman untuk wajah dan ga bikin belang or whatsoever.  the downside is i need to replace the product into another tube for easier and safer everyday use. bc the real tube is made of glass and quiet heavy (the 214ml one).",5
"aku suka brush ini, rasanya dari brush elf yg lain, yang paling kokoh poeder brush ini. biasanya aku pake buat foundie, baik yg mineral atau liquid. brush nya cukup dense, halus, dan ga nusuk2. diameternya lebar jd enak buat di muka cepet apply nya. untuk harga segini, aku rasa sih above average yah quality nya, top!",5
"untuk ukuran bb cream segini lumayan mahal ya. tp bau nya khas. trs dipakai saat kulitku bermasalah gpp ,biasanya&nbsp; kalau mau make up panggung, kupake in ini dlu buat melindungi. mnrtku bb cream ini ga bikin jerawatan atau komedo. malah melindungi kult berjerawat, suka bgt sm bb cream ini. walau coverage dan oil control kurang sih, tp bb cream inni aman ga memperparah jerawat kok. :) suka banget, aplikasi memang agak lama membaur. aku pake all tea tree series dr bodyshop",5
"pertama kali nyoba produk ini aku langsung suka soalnya produk ini teksturnya lembut dan creamy, jadi sangat melembabkan kulit. kandungan spfnya juga cukup untuk melindungi kulit dari sinar matahari ketika kita melakukan aktivitas sehari-hari dan kulit kita tidak terlalu sering terpapar sinar matahari. namun, menurutku produk ini kurang ampuh untuk melindungi kulit ketika kita beraktivitas outdoor dan terpapar sinar matahari dalam waktu yang cukup lama (seperti di pantai). but overall i really like this product and will definitely repurchase!",5
love it so much *love love. hhii... aku beli yang no 1 utk kulit oily. suka sama packingnya yang higienis dan lubang pump nya kecil. jadi bisa kontrol banyaknya produk yang keluar.. cukup dikit aja dan pake nya di  tap-tap. klo kebanyakan bisa kayak pake topeng -.- di aku gak terlalu kontrol minyak sih. tapi tetep aja suka karena bikin muka kelihatan lebih cerah harus double cleansing biar gak breakout,5
"i got this as a gift in their smallest size. the first time i use this i'm amazed! waktu itu lagi males double cleansing, jadi langsung cuci muka pakai ini, tapi ternyata bersih banget ngangkat sisa makeup di wajahku. dan after pemakaian ga ada kesan keset atau muka kayak ditarik-tarik gitu, malah kerasa kenyal. wangi nya juga enak, seperti rempah-rempah gitu. i fell hardly for this cleanser. unfortunately my wallet doesn't :'(",5
"ini scrub andalan banget. ukuran scrubnya tuh pas, ga kegedean ga kekecilan. jadi ga bikin kulit sakit2. harganya juga terjangkau. gampang ditemuin dimana2. jadi tiap abis pasti repurchase lagi deh. malahan kadang2 nyetok. hahaha.",5
"cintaaaa banget sama lipstick ini. warnanya matte walau ada yang shimmer juga, tapi melembabkan bibir plus tahan lama.  bibirku termasuk yang sangat-sangat pecah-pecah ternyata tidak bermasalah pakai lipstick ini. awetnya juara walaupun dipakai makan minum masih nyisa di bibir. touch up cukup sekali habis maksi. recommend banget buat yang sibuk banget dan paling males touch up especially yg punya masalah dengan bibir kering seperti saya :-)  saya punya yang coffe toffe, rosewood, ruby tuesday, aubergine, cinnamon spell, rencananya mau cari warna2 yang lebih menor seperti oranye atau pink tua ;-)",5
"salah satu bb cream lokal yang juara karena : -harga terjangkau -packingnya higienis (tube) dan praktis -design packingnya juga cantik -dan akhirnya ada bb cream lokal yang shadenya kuning (biasa agak sulit cari bb cream lokal yang shadenya kuning) -coveragenya medium ampe full -staying powernya luar biasa, bisa tahan 8 jam an dibawa panas&quot;san dan cuman mengkilap dikit di bagian t-zone padahal biasa minyak di mukaku biasanya udah bisa buat goreng pisang #lol  tapi sayang bikin breakout di mukaku yangs sensitif :((",5
"saya beli toner ini setelah  mantengin forum skincare dan blog fd. katanya produk ini recommended sebagai hydrating toner. setelah beli, suka banget karena memang benar2 melembabkan kulit, pakai beberapa tetes bisa digunakan untuk seluruh wajah. harganya murah untuk manfaat yang diberikan dan gampang dicari di drugstore terdekat :) setelah 2 minggu pakai, kelihatan wajah ga kusam. definitely will repurchase!",5
"super nice red color lipstick.  my sister bought this product in poland.  sayang dia beli cuma 1 warna hehehe  tapi ini super long lasting di bibir dan warna nya vivid :)  yang suka warna bold, brand ini bagus dan moisturize bibir kamu.  ada sekarang yang menjual brand ini, dan coba untuk beli deh.  ga akan menyesal sih menurutku :)",5
masker nomor 1 kesukaanku yang aku suka bukan dari harga nya tapi karena emang udah terbukti bener membuat kulitku putih apalagi setelah 2 minggu pemakaian (bener bener rajin tiap 2 hari sekali) pernah aku berenang karna olahraga favoritku berenang dan dari kecil les berenang uknowlah efeknya kulitku jadi gelap. pas smp akhir aku udah mulai rajin make ini dan hasilnya emang bagus banget apalagi setelah pemakaian kulit jadi kenyal lembut gimana gitu produk ini bener bener rekomend dehhh,5
"sunblock ini pas bgt buat kulit oily, gak bikin kulit breakout dan cakey. awalnya ragu juga buat beli sunblock semahal ini, tp setelah baca2 review memang investasi terbesar itu di sunblock hehe :) aromanya juga gak ganggu, dan teksturnya gampang bgt buat di blend. so far sih gak pernah kecewa deh sm produk2 bioderma :)",5
"peeling ini emang bener lembut banget, aku yang biasa gak pernah peeling pun kegoda nyoba soft peeling ohui ini karena review yang katanya bagus ngangkat sel&quot; kulit mati di kulit wajah, dan gak bikin iritasi pastinya, gak bikin break out juga",5
"exfoliant pilihan untuk digunakan sehari-hari setelah treatment jerawat dg brand paula's choice jg, &nbsp;milih skin perfecting bha gel karena lebih gampang di aplikasi kan daripada yg liquid, &nbsp;bantu banget untuk mengeluarkan sells kulit mati yg ada di lapisan epidermis terluar namun ga bikin kulit jd kaya plastik yg me ngelupas dari kemasan dan kekerasan, &nbsp;pokoknya gentle. &nbsp;recommended, &nbsp;pemakaian nya juga hemat, &nbsp;memang lumayan mahal tapi worth to buy. &nbsp;",5
"bedak jadul..dan belinya dari tukang jamu yang lewat rumah. mulai gunai ini sejak sma..pas malem langsung di cuci kalau ga di bawa tidur. enak dingin, gak bikin kulit kering, ngeringin jerawat, ngilangin bekasnya juga. dan mutihin ga ya..yang jelas kalo lagi pake itu jadi putih banget..hahahha. ohya, bentuknya lucu kaya telor cicak !",5
"pakai nivea dari smu waktu menang kuis dari majalah anita. since that addicted banget. percaya sama hampir semua produknya. paling bagus q10 sayangnya uda ga beredar lagi. kalo pake ini tuntas bersihnya. makanya suka banget. jerawatan jauh, cantik selalu :) #mynivea #ilovenivea #germanycosmetic\u200d&nbsp;",5
"warna lipstick favoritku. a beautiful muted peachy red color. teksturnya creamy untuk ukuran matte lipstick. warnanya sangat pigmented dan opaque, menutup warna asli bibir, tidak masuk ke garis bibir. tahan sekitar 5 jam sebelum memudar tapi saking pigmentednya, meninggalkan stain cantik hingga 8 jam.  packagingnya dari plastik hitam matte dengan jendela di bagian tengah yang menunjukkan warna lipstick. mekanisme putarnya kadang agak kurang rapat, sehingga lipstick naik turun sendiri. tulisan di packaging terlalu banyak dan mudah pudar sehingga packaging lipstick terkesan kurang cantik.",5
"wajah saya cenderung berminyak dan berjerawat, rada takut pake sunscreen, cobain produk ini yg katanya bagus, pas dipake hasilnya oke, krim nya cepat meresap dan gak lengket, gak bikin wajah saya jerawatan. mungkin bakal beli lagi. harganya juga pas dikantong.",5
"udah dua tahun pake,  dari yg 7 in 1. kalo abis cuci muka trus pake ini lagi kelihatan  ada kotoran  yg ga keangkat dengan cuci muka aja.  seger,  belum pernah  pake sebagai mist,  tapi sebagai first step,  skin care yang dipake setelahnya berasa lebih meresap gtu. tekstur nya cair dan ga lengket, ga bikin kering juga.  kalo yang 7in 1 dulu lebih keset,  yg ini ngga terlalu",5
"my fav lipbalm yeeey! xoxo. krna prtma kalinya coba lipbalm dan over all aku suka, prtma dri wrna nya yg pas wlaupun ga pigmen sprti lipstick tp bkin bibir aku jd ga pucat dan glossy gtuu jd bkin muka kliatan lbih suegerrr. dia jg mngndung spf, jd mncegah bbir rusak krna sinar uv, dan menutrisi dgn kndungan2 yg brmnfaat buat bbir kita. pas bgt buat dpkai sehari2;)",5
lip balm andalan gue sebelum tidur atau sebelum pake lip stick or lip matte. abis bangun tidur bibir terasa lembab dan kulit matinya kadang suka copot sendiri. dan kalo dipake sebelum lip matte jadi bikin bibir tetep moist gak kering,5
bela-belain beli lipstick ini di online karena banyak banget yang rekomen. pas nyoba sendiri bener banget warnanya cocok buat di kulit sawo matang. pigmented dan tahan lama dipake. harganya murah meriah dan bentuknya sleek jadi gak makan tempat di pouch make up. top banget deh!,5
"pertamanya nyoba karena dikasi tau temen produk the bath box alami dan bagus bgt, iseng buka ig nya katanya masker ini bagus bgt buat yang jerawatan kaya saya. dan setelah dicoba bner bgt , kalo malem jerawatan aku maskerin pake masker ini udahnya kering jerawatnya .. malah sampai keangkat pas basuh mukaa ,, dan yg bkin seneng masker ini itu ga ada efek samping ny pdhl muka aku termasuk sensitif bgtt. alhamdulilah bgt nemu masker inii ,,&nbsp;",5
"salah satu product yang ngga bisa gw ganti lagi. gw dah pake sabun ini kurang lebih 6 thn. buat kulit gw yang cenderung jerawat, avene cleanance gel ini bener2 ngebantu banget. pembersihannya maksimal banget. nah buat yang punya kulit berminyak (walaupun ga jerawatan) boleh coba yang satu ini. terutama buat cowo yang sering naek motor pembersiannya maksimal sehingga ngurangin resiko comedo. dari hrganya menurut gw termasuk murah. kalo di liat awalnya emang rada mahal tp 1 botol bisa di pake sampe 5-6bln. jadi klo di itung2 masih oke lah..",5
"one of my favorites! tubenya lebih kecil daripada bb cream, jadi bisa irit tempat di make up pouch.  udah cobain dua variannya, tapi lebih suka yang silky karena lebih matte-finish dibandingkan yang glow, mungkin karena aku gak terlalu suka glowing-look-nya artis2 korea sana.  habis pakai ini paling tepuk2in compact powder tipis2, trus udah deh siap, gak ribet :d  dari segi harga, jelas mahal banget bok kalo di counter bisa 400an ribu, makanya aku waktu itu beli di online shop yang dari korea trus shipment kesini, it took me about 2 weeks, not bad.",5
nyx merlot adalah merah yang santai. maksud saya merlot tidak perlu perlakuan khusus seperti pakai lip pencil untuk dapatkan garis yg rapi. pakai merlot buat saya perlakuannya seperti pakai lipstik nude. tidak high maintenance. warna merah nya juga condong ke arah berry juga sangat cocok buat yang masih malu malu pakai merah. salah satu favorit shade saya dari line ini,5
"suka banget sama cleanser ini karena dia gentle to my skin. muka terasa lembab setelah cuci muka pakai ini. tapi sepertinya kurang cocok untuk cleanse make-up yang agak tebal. soalnya make-up sehari-hari saja di aku terasa kurang &quot;keangkat&quot;. waktu pake toner masih bisa terlihat kotoran yg masih nemplok di muka.  tapi overall, untuk non-foaming gentle cleanser ini bagus. kalau harganya gak setinggi ini aku pasti repurchase",5
"ini salah satu benda yang bikin aku jatuh cinta sama korea. bukan filmnya, bukan kimchi nya, tapi gingsengnya... super suka sama si fcas ini... dia ampuh dipake kalo lg jerawatan dan muka lagi oily. entah mengapa minyak jd berkurang kalo pake ini. dan glooowiiiing banget. pake ini ga bisa sendiri sih tapi.. aku suka banget sama perpaduan balancing water dan emulsionnya. dan katanya si fcas ini multifungsi.. bisa untuk rambut juga... dan dicampur di skin care lain.. ah asik banget kan...  tapi sayangnya dia mahal... utk sekelas pre essence kaya ftenya sk ii aja dia lebih mahal dr fte.. huhuhuhu.. dan tekstur nya yg aga lebih kental dr pada air bikin pemakaian lebih boros. si fcas ini sangat gampang diserap sama kulit dan suka sama wangi herbalnya...",5
"etude house wonder pore freshner ini adalah toner pertama aku. skincare yang aku pake pertama kali juga setelah membersihkan wajah. tuang dikit toner ini di kapas, tepuk-tepuk kapas ke wajah dan taraaa wajah jadi segar dan siap untuk memakai makeup.",5
"formula matte yang super matte tanpa membuat bibir kering. teksturnya super matte, dan nge-stain juga di bibir. stainnya khusus warna ini jadi warna pink lumayan shocking tapi jadi cantik banget. waktu aplikasi agak seret pertamanya tapi setelah 2 kali swipe jadi glides on smoothly and very evenly. no patchyness at all.   enaknya dia gak bikin bibir kering malah cenderung lebih berasa lembab karena nyaman banget waktu dipake. gak bleeding dan sedikit sekali transfer ke tangan atau ke gelas. bahkan kalau minum gak meninggalkan jejak sama sekali!  ketahanannya bisa sampe seharian kalau makannya manis, kalau makan barbar agak ilang di tengah jadi harus touch up lagi.   warna ini cocok banget buat alternatif daily vampy lips karena walaupun dark tapi tetap cukup light for day look.",5
"yeah, this is my favorite thing ever!!!suka banget sama texturenya yang creamy, dan finish looknya bagus. gak bikin bibir kering, emang sih warnanya kebilang *jreng buat yang masih muda, jadi kalo pake kekampus gitu rada canggung, tapi buat gradient lip aja..",5
"setelah liat beberapa review tentang masker ini baik dari forum atau blog, akhirnya jadi niat mau cobain juga. dan kebetulan nemu yang jual share produk ini plus cuka apelnya. sejauh ini sih kira2 udah dipake sebanyak 4 kali. masker ini efeknya lebih berasa kalo dicampur pake cuka apel dan lebih gampang diaduk. kalo pake air bisa ngegumpal, malah jadi susah buat ratainnya ke muka.  (+) suka banget efeknya yang seperti mijit-mijit muka (+) sejauh ini, komedo aku jadi berkurang. aaah senangnyaaaa (+) kalo lagi ada komedo, setelah pake masker ini tuh jadi gampang dibersihin  (-) wanginya emang 'nusuk' banget kalo pake apple cider vinegar. tapi karena efeknya berasa banget di muka, masih bisa lah ya tahan sama wanginya hehe  overall, jadi mau beli kemasannya full size-nya. isinya banyak banget, pasti bakalan awet deh. kalo mau pake ini, apply ke muka nya sedikit demi sedikit aja. jangan langsung diratain ke banyak spot, lebih baik satu per satu aja :)",5
"my holy grail. sudah sekitar 6bulan dan puas banget sama sebamed lip defense. bibir jadi moist dan lembab. kekurangannya cuma di packaging yang kurang lucu untuk dipamerkan, tapi dimaafkan karena harga terjangkaunya.",5
"ini harus banget ku pake setiap hari. no need extra sunblock, aku juga gasuka matte finish jadi gausah beli loose powder lagi. all in one deh. terus buat wudhu gak hilang, bagus banget deh buat yang gasuka make up lama2 dan banyak2. just need this cushion, brow and lipstick and ready to goo. me like it!!",5
"produk exfo acid yg pertama nih dicoba, gak nyesal cobain pake exfo acid, terutama cosrx secara dikatakan ini exfo acid yg mild dgn bha 4%, jadi termasuk aman bagi pemula yg seperti sy, baru pengen coba produk chemical exfo buat sehari2. pake ini setelah cumuk pake cosrx good morning gel cleanser dgn ph 5.5, supaya gak gampang iritasi karena terkikisnya lapisan kulit luar oleh pembersih dengan ph yg tinggi dan bagus untuk sensitif skin soalnya ph balanced, terus sudahnya pakai toner ph adjust cosrx aha\\\\/bha clarifying treatment toner, karna emang dibutuhkan ph yang tepat untuk penggunaan chemical exfo bekerja lebih baik dikulit. pemakaian dengan tangan aja 1 pump keseluruh wajah dan lumayan cepat menyerap, gak bikin kering, wait time yang sebenarnya sempurna setelah coba berbagai ragam waktu itu 45 mnt bagiku. beda pake bha liquid sebelum dan sesudah benar2 keliatan, pori2 jadi lebih bersih, tampak mengecil dan gak gampang berminyak lagi seperti sebelumnya. dan produk ini pasti selalu aq pake barengan dengan cosrx aha whitehead power liquid sesudahnya, dan menjadi combo yang benar2 saling mendukung buat perbaikan kulit menjadi lebih cerah dan mulus bebas dari jerawat cystic dan bruntus. tapi gak lupa kalo pake chemical exfo, beneran harus di imbangi dengan pemakaian pelembab yang fungsinya benar2 melembabkan dan memperbaiki jaringan kulit sudahnya, sehingga hasil yang seperti diharapkan akan tampak dalam beberapa kali pemakaian. sejauh ini udah pake selama 6 bln dan tidak ada kendala dikarenakan produk tersebut sampai saat ini. so far i love it still!&nbsp;",5
"mask andalan buat tipe kulit sensitif , kemerahan, oily sama acne prone. hampir selalu sediain stock. di pake 2xseminggu, bikin kulit adem, ga bikin jerawatan, kemerahan juga lumayan ilang, worth it lah buat harga segitu",5
"dapet ini dari gift laneige, langsung dipake karena kebetulan cleanser yang sebelumnya udah abis. wanginya enak, mild banget dan gak bikin kulit kering ato ketarik. hasilnya bersih banget kna setelah pake toner gak ada lagi sisa2nya. dan senengnya tiap abis pake ini muka jadi lebih bright...",5
"produk ini diluar dugaan loh aslinya bagus banget malah jadi cc cream favorit aku. aku pakai royal ivory suit nw25. teksturnya enak banget di blend, warnanya nyatu banget sama kulit aku ga greyish malahan. ringan banget dipakainya, emang ga bisa ngecover dark spot atau dark circle tapi bisa diatasi sama concealer kok. hasilnya matte dan oil contorlnya bangus banget di aku",5
"ini cc cream terfavorit sampai sekarang. formulanya ringan banget dan bikin kulit aku terasa halus. kalo untuk make up natural ini cocok banget. nggak bikin break out juga. tapi menurut aku harganya cukup mahal untuk isi yang nggak seberapa.. kalo mau repurchase juga mikir2, tapi kalo untuk kualitas worth the prize lah.&nbsp; :d",5
"pros: gak bikin kering gak bikin kulit ketarik bersih, gak ada efek licin membuat kulit licin kaya permukaan telur rebus (as stated) melembabkan gak bikin komedo atau jerawat gak bikin kulit kelupas  cons: karena hanya sabun muka, jd kurang mengangkat makeup",5
"my most favorites! sudah bertahun tahun pake ini dan kulit jadi bagus banget. dari kulit yang breakout parah karna cream gaje, jadi mulus. hydrating, keringin jerawat, mencerahkan, pokoknya paket lengkap bangettt.",5
"awalnya penasaran banget sama review bagus orang - orang tentang bioderma sensibio ini. setelah tahu bioderma masuk di indonesia langsung nggak sabar untuk beli dan seneng banget karena awal masuk indo langsung promo beli 250ml dpt yg 130ml lagi promo pula harganya. pas sudah cobain sendiri, puas banget sama hasilnya. bener - bener bersih ngangkat make up, nggak bikin wajah kering &amp; break out, walaupun berasa harganya nguras kantong tapi hasilnya worth it banget. setelah menghaspus make up pakai bioderma sensibio berasa wajah halus rasanya. kalo bisa sih sering2 ngadain promo buy 250ml get 130 ml plus promo harganya juga. thank u :d",5
"cinta banget ama masker ini. setelah patah hati sama glamglow youthmud, akhirnya cocok juga ama masker ini. ga ada yang namanya sensasi panas dan kesirem air cabe kayak youthmud, yang ini malah ada sensasi sejuk d kulit. yang aku suka adalah dia bagus untuk noda bekas jerawat, bikin kalem jerawat dan komedo. efek mencerahkannya juga dapet banget kalau di aku.",5
"harganya sangat murah untuk toner dan bisa didapatkan dimana-mana. kelihatan segar dan lembab ketika dipakai apalagi ketika dipakai setelah pemakaian cleanser, wajah kelihatan lebih bersih dan kotoran pun hilang. repuchase? kayaknya iya.",5
