review_text,review_rating
"aku beli frank body scrub ini karena penasaran sama aroma dan hasilnya yang banyak direview oleh beauty blogger. setelah aku pake, ternyata memang beneran amazing dah ni si frank, hehehehe. jujur aku aku memang rada ada masalah dengan bekas luka yang aku dapat dari kecelakaan beberapa waktu lalu. setelah aku pake frank ini rutin 3x seminggu bekas luka di kaki aku emang mau pudar dan bekas operasi caesar aku yang dulunya jelas banget terlihat sekarang juga jadi memudar. jadi aku suka banget sama frank ini cuma agak susah cari ol shop yang jual ready, kebanyakan yang po dan terkadang lama banget datengnya, hehehehehe",5
suka banget sama lip crayon ini. sayangnya jarang banget online store yang jual produk ini. kemarin saya beli di lovetoshop-online. pas mau repurchase ternyata barangnya udah ga ada. warnanya bagus banget dan cocok banget untuk saya. semoga ada yang restock lagi yah,5
selalu suka sama produk vaseline! aku suka serum ini sih karna &nbsp;spf mengandungdan gak bikin lengket. teksturnya sedikit cair dan mudah menyerap. wanginya juga gak mengganggu. punya ini udah lama dan abisnya lama mungkin karna aku pake kalau mau keluar ruangan ya.&nbsp;,5
"meskipun harganya mahal, tapi kualitasnya oke banget, bikin kulit kenyal, lebih cerah dan bagus klo di aplikasiin make up, jd lebih nempel dan awet. buat yang gak suka ribet pake ini itu, fte ini bisa jd solusi, cukup pake ini aja rutin tiap hari, cocok buat kulit normal kayak gw, biasanya dipake sebelum tidur setelah muka dibersihin.",5
"ini bb cushion kedua yang aku coba, puas banget sama hasil ysl bb cushion ini, kalau sebelumnya pakai merk sebelah wajahku jadi kering dan pecah setelah beberapa jam , pakai bb cushion yang ini beda banget sama yang sebelumnya, bb cushion ini tetap menempel dikulitku tanpa membuat kering wajah jadi cerah dan segar, kemasannya juga elegant dengan warna hitam dan emas yang menambah lux nya produk ini.. hanya harganya cukup pricey namun sangat sebanding dengan hasil yang didapat, very recommended!!",5
"andalan disaat kulit butuh sensasi dingin, haha langsung cuci muka (asal nggak dari panas-panasan gaes). karena adem banget dan dampaknya kesat di mukaku yang cenderung oily. setiap ada teman yang butuh referensi langsung aku rekomend produk ini untuk cuci muka. hahaa dasarnya bahan alami, seneng aja gitu pakenya yeay :)",5
karena kulit wajah aku sooo oily dari dulu g pernah pake suncreen or sunblock karena berat dan bikin nambah minyak. tapiii sunscreen wardah ini enaaak banget dipakenya. enteng rasanya diwajah dan gak bikin produk minyak makin banyak. karena g suka pake alas bedak si sunscreen ini dipake sebelum bedakan dan ulallaaaa bedak nempel sempurna di wajah. dan pasti beli lagi coz murah banget hahhaaha,5
"sudah 2 x purchase, tapi sesungguhnya bukan bb cream favorit. hehe. seperti produk tbs lainnya, ini ringan banget dimuka dan well, ga mengubah secara drastis sik. aku pakai tiap ke kantor saja, atau saat pengen tampil dengan make up yang ringan. saat kena ke kulit, warnanya mengikuti warna kulit kita. pas pakai seperti ada butiran gitu, tapi entah mengapa lenyap saat dimuka *apa perasaanku aja yah?* sebagai bb cream cadangan, patut dicoba&nbsp;",5
"who's invented this??? thanks to youuuu!! pertama kali, beli ini karena tertarik beauty blogger favorit pake ini. agak ngga percaya awalnya. karena kebiasaan yang diajarin mamaku, bersihin muka paling bersih ya pake cleansing milk-facial wash-toner. ngga ada tuh istilah micellar water. sampe pas beli ini, mamaku masih underestimate. sampe akhirnya aku pake, dia ga komen apa-apa. but surprisingly, a week after, mom  asked where did i buy this thing. terus aku tanya, &quot;kenapa?&quot;. ngga taunya, karena cleansing milk favorit dia habis, dia coba pake ini. mamaku itu orang yang bawel banget sama pembersih muka. picky banget. tapi dia akhirnya bisa mengakui kalo produk ini pantes untuk bisa &quot;menggantikan&quot; cleansing milk favorit dia yang udah dia pake puluhan tahun. sayangnya, bentuk botol terlalu gendut untuk dibawa travelling. mungkin kalo packagingnya dibuat lebih slim, bakal lebih enak ya. satu lagi, kenapa 500ml itu susah banget dicarinya ya?",5
i love it !!! inovasi baru dari ponds ngeluarin sabun muka bentuknya gel. kirain karena dia gel gak begitu berbusa. eh taunya busanya lumayan banyak. warnanya bening jadi harus ati2 ngluarinnya. salah2 bisa kebanyakan. bikin kulit lembut dan kenyal abis cuci muka. udah repurchase berulang2 karena tiap hari pake ini,5
gara-gara sering gonta ganti produk kosmetik dan bolak balik ke dokter kulitku jd sensitif. tiap habis perawatan wajah ku malah memerah dan mudah panas. untung ada bioderma sensibio.. bersihin wajah jd  mudah dan ga bikin wajah merah n panas lagi. walopun ga ada dikotaku ternyata bs dg mudah dibeli online,5
duuh ga ngerti lagi sama masker ini yang udah ku pake semenjak jaman sekolah sma dulu. efeknya abis pake masker ini muka lebih cerah sih meskipun gak instan. udah beberapa kali purchase karena gampang banget ditemuinnya di minimarket atau supermarket. im lovin it,5
"really love this cheap lipstick! satin finish tapi ngga glossy, sangat natural untuk pemakaian sehari hari dengan simple make up ataupun tanpa make up sama sekali. wanginya cukup khas dan agak mengganggu di awal tapi makin lama makin bisa di ignore wanginya. definitely repurchase!",5
"memutuskan untuk beli stempower essense karna cocok pakai creamnya. essense ini teksturnya cair, aromanya enak, dan cepat sekali meresap dikulit. setelah pemakaian seminggu kulit keliatan makin cerah, lembab, dan kenyal, pori-pori juga tampak mengecil.",5
"kelebihan :- sunblock khusus untuk kulit berjerawat- bentuknya liquid jadi mudah diaplikasikan ke muka- non comedogenic- efek putihnya membuat wajah cerah dan natural look di kamera- hasil matte- oil control juara banget bisa tahan 12 jam - harga affordable , hemat pastinya bisa untuk sekitar 2 bulan",5
"nah kalau lagi malas membersihkan muka dengan 2 langkah, saya pakai produk ini. tinggal tuang dikit di kapas, lalu bersihkan wajah. praktis :d untuk kulit saya produk ini sedikit agak keras, tapi ok-lah dipakai kalau pas malas karena praktis. jadi saya selalu sedia viva cleanser n toner dan produk satu ini. 2 langkah waktu rajin+ 1 langkah waktu malas. hehehe :d wangii baunya dan efektif untuk bersihkan make-up yang menempel di wajah seharian. sangat direkomendasikan. bagi yang tidak cocok dan kulitnya jadi kemerahan dan berasa panas terbakar, langsung hentikan pemakaian dan beralihlah ke produk yang lebih sesuai.",5
"biarpun udah pakai scrub merk lain, tapi ujung2nya tetap balik ke ini lagi. wangi dan scrubnya ga bikin sakit kalau digosok ke kulit. setelah pakai kulit jadi bersih banget karena scrubnya beneran ngangkat kulit mati. harganya dan ukurannya cocok banget. tapi sayangnya kalau 2 mingguan ditinggalin ga dipakai baunya jadi agak asam gitu, jadi mending kalau udah dibeli ini mending sering2 dipakai biar tetap wangi isinya.",5
"lulur mandi purbasari yg ini kemasannya udah ganti bbrpa kali. tapi isinya sama, ampuh ngangkat sel kulit mati dengan scrubnya yg besar dan kasar. setelah mandi dan luluran pakai ini jadi bersih dan mulus bgt",5
"menurutku semua varian masker wajah himalaya patut dicoba krn worth the money. murah krn rata2 ukuran produknya besar. walau lumayan susah sih didapat dan kalopun ada yg jual,gak lengkap produknya. untuk masker ini aku bilang sih mirip-mirip sama neem mask. sensasi bersihin wajahnya juga mirip. aku gak berani pakai ini sering2 krn menurutku rada strong di muka, agak memerah abis pake. tapi abis itu aluuus, berasa bersih bgt mukanya.",5
"suka banget pakai masker ini, selang seling pake gantian dgn yg fruit mask nya himalaya juga. enakk bgt dari baunya sampe sensasi habis makainya itu.. kenyal kenyal dimuka aku.. untuk harga lumayan murah lah dengan hasil yg gak murahan menurut aku. keseluruhannya \u2665 banget deh!!",5
"sekitar 2 tahun lalu kulitku berjerawat banget dan coba pakai produk ini, hasilnya memuaskan banget. jerawat berkurang dan kulit terasa lebih lembut. setelah habis, seperti biasa, coba coba yang lain, dan timbul jerawat lagi, akhirnya harus ke dermatologist dan pakai cream perawatan jerawat dari dokter. sekarang coba pakai produk ini lagi dan kulit wajah jadi lebih oke, gak berminyak lagi dan jerawat pun berkurang. definitely repurchase it, but too bad karena kalau tidak salah produk ini sudah atau akan discontinued, jadi harus cari cari online shop yang jual produk skincare & makeup asia dari korea\\\\/jepang. kalau gak salah di counter resmi harganya sekitar 200rb ish tapi kalau di online shop harganya di bawah 200 rb.\u00a0",5
"dari dulu suka banget pake lulur ini. praktis, ga perlu diencerin lagi. tinggal dioles ke badan dan tunggu kering aja. hasilnya bersih banget, butiran scrubnya pas, bikin kulit jadi halus lembut, dan keliatan lebih cerah karena bersih (bukan yang tiba2 cerah karena mendadak putih ya haha). selain itu baunya juga khas tradisional harum, enak banget. udah repurchase berkali-kali.",5
"harga sebanding dengan kualitasnya so it's not a big deal. bener bener miracle water banget buat hidup aku. kirain bakalan balik ke dokter muka lagi setelah beberapa kali mau lepas, tapi kali ini enggak lagi karena perkenalan with the red box especially fte. i find it works best kalo langsung diaplikasiin pakek tangan langsung ke muka dibanding ditepuk-tepuk pakek kapas, imho.",5
"ini salah satu liquid lipstick favorit aku dan selalu aku bawa di tas. sebelum beli aku baca review banyak yang bilang nggak cocok untuk bibir yang kering, berhubung bibirku kering banget sering pecah-pecah awalnya aku ragu mau beli tapi penasaran. pas aku coba awalnya aku pakein dulu lipbalm supaya bibirku ga kering banget terus pas aplikasiin agak aneh karena aku biasa dengan tekstur yang creamy sedangkan sleek matte me ini ketika diaplikasikan teksturnya liquid, setelah itu langsung kering dan matte di bibir aku. tapiiii ternyata setelah aku pake seharian, bibirku malah nggak pecah-pecah... warnanya juga masih ada... aku suka banget warna birthday suit karena di bibirku jadi warna mauve cantik gitu.. :) overall aku puas sama product ini..",5
"i love it so much.. tissue basah yang membersihkan makeup seluruh wajah mata dan bibir. tissue ini very deep cleansing mengangkat makeup tebel sekalipun tanpa repot.cocok untuk semua jenis kulit.bahkan kulit ku yg sensitif pun gak kerasa burning saat make nya.setelah itu kulit terasa lebih halus.  biasanya aku pake kalau riasan tebel bgt,jadi sebelum cuci muka pake ini dulu. atau bisa buat membersihkan fall out shadow di wajah sebelum memakai foundation. kemana mana selalu bawa di tas kalau ada acara dadakan nginap di rmh temen bisa langsung pake.praktis bgt..  i will using this for continue..",5
best masker ever! murah meriah bisa bikin wajah cerah seketika. cara pakainya jg gampang. andalan bgt tiap mau ada acara malam sebelumnya pakai masker ini. besoknya mukaku fresh bgt &amp; gak cepat berminyak. recommended &amp; repurchased!,5
best foundation brush imo bulu nya dense dan lembut. cocok untuk blend semua yang berbentuk cair ataupun cream di wajah. hasilnya flawless not streaky at all  memang f80 worth the hype. brush yang 1 ini bisa jadi investasi yang bagus. banyak yang share kalau brush mereka masih dalam keadaan yang bagus walaupun sudah dipakai bertahun-tahun,5
"ini kabuki brush aku yang pertama. beli ini karena anjuran dari fders untuk pemakaian mineral foundation. menurutku tingkat dense (kepadatannya) menengah dan bulunya lembut sekali.  sebelum mineral foundationnya datang, aku karyakan si kabuki brush ini untuk memakai loose powder (bedak tabur), dan hasilnya halus, bagus sekali! bedak taburnya membaur rata ke seluruh permukaan wajah.  setelah mineral foundationnya datang, tentu dipakai untuk tujuan sesungguhnya ketika membeli dong. dan memang benar anjuran dari fders tersebut, mineral foundation membaur sempurna di wajah, dengan coverage sheer.  sebelumnya aku tidak pernah punya kabuki brush. tapi karena kabuki brush ini performanya memuaskan, kurasa ini saja cukup untukku.",5
"lip balm terfavorrrriiiiitttttt  pro : - melembabkan, super banget melembabkannya, bibirku pas lagi kering-keringnya sampai ngelupas bisa tertolong karena si eos ini - gak lengket di bibir, enak banget untuk alas bibir - wanginya enak, seriusan deh i can't resist to lick my lips karena bau stroberinya enyaaak  cons : - harus beli ol - besarrr, jadi susah masuk pouch, tapi lucu banget bentuknya",5
+ affordable + aku sukak banget sama wangiknya yang emang aromatik + wadahnya besar jadi gak susah ambil produk + lembabin kulit sehabis pemakaian + enggak kasar scrubnya menurut aku  repurchase kalo gak pengen scrub yang lain :),5
"totally in love with this product... product ini sangat cocok buat kulit wajah gue yang acne prone dan ampang jerawatan... pake produk ini waktu lagi jerawatan lumayan banyak.. rasanya seger di kulit, bikin jerawat kempes, dan oil controlnya bagus bangeeet... apalagi kalau dikombinasikan dengan seri tea tree lainnya... untuk harga lumayan mahal ya tapi karena bisa dipakai multi fungsi jadi gak perlu beli masker sama scrub lagi... repurchase? maybe kalau pas lagi jerawatan lagi",5
"baunya enaak banget, setelah pemakaian muka jd lembut dan kerasa bersihnya. cuma skrg lagi selingkuh dulu ke merk tetangga. tapi pasti ini jd first choice kalo failed di cleanser lain. sadly packagingnya cm ada 2 jenis, sample size yang kecil banget dan real size yang super guede ga praktis kalo dibawa travelling",5
"affordable yet great product.  aku tidak punya ekspektasi yang tinggi waktu beli kuas ini karena harganya murah. ternyata...kuas ini ok banget. buat liquid or cream foundation ok, buat bedak ok, buat blush pun ok.  i love the density, and the diameter of the brush is perfect. it is easy to clean too. bulunya ga rontok.  untuk produk dengan kualitas seperti ini, harganya sangat murah.",5
"bioderma sensibio is such a great make up cleanser! i ever used it and never dissapoint to recommend the product for you, who likes a practical step in cleansing your face. produk ini tidak hanya membersihkan make up dan kotoran yang menempel di kulit wajah secara sempurna, namun juga merawat kelembaban kulit. hal ini terbukti karena setiap kali saya memakai bioderma sebagai cleanser, kulit wajah saya terasa lebih halus ketika dipegang. teksturnya yang ringan dan cepat meresap di kulit sangat memudahkan kita dalam mebersihkan make up tanpa harus bersusah payah membilasnya dengan air lagi. namun, saya tetap melakukan double cleansing agar memastikan tidak ada kotoran yang menempel sebelum saya tidur. overall, saya sangat menyukai produk ini dan saya merekomendasikannya untuk anda juga.",5
ini mungkin bisa dibilang overnight mask. suka sih sm hasilnya pas abis dipake semaleman kulit jd kaya kenyal dan lembab banget. tp lumayan mahal harganya trs packagingnya glamglow yang jar dan ga ada spatula itu kurang suka sih. untuk instant radiant oke banget sih,5
"lebih dari 10 tahun, saya pakai air mawar dari viva ini, untuk campuran lulur dan masker wajah. air mawar ini, nyaman di kulit saya ketika dicampurkan bersama masker merk selain viva. yang paling terpenting adalah, air mawar ini berbaur dengan baik dengan merk selain viva. murah harganya, tapi tidak murahan buat saya. saya suka. airnya non perfume, khas mawarnya terasa sekali ketika sudah bercampur dengan masker\\\\/lulur yang saya pakai. alhamdulilah sampai sekarang saya masih suka dengan air ini",5
"sunblock ini yang pertama kali bisa bikin kulitku tidak menghitam saat berjemur. pernah dulu pake produk lain yang spf 30, kulitku memang tidak gosong sih, tapi warnanya malah jadi tane kayak bule yang sengaja bikin kulit coklat. overall produk ini bagus karena saat berjemur di tempat terik, kulit tidak akan kemerahan dan tentunya tidak menghitam. untuk harga tentunya beda jauh sama si spf 30 merek lain tadi. ",5
"produk ini jadi sunscreen andalan saya. teksturnya yang water-based cocok untuk kulit saya yang cenderung berminyak. tidak lengket dan cepat menyerap. praktis karena bisa untuk wajah dan badan sekaligus.&nbsp; oh ya, tidak ada pewangi dan bebas alkohol lho jadi aman buat kulit yang sensitif, so saya repurchase selalu produk ini. &nbsp; &nbsp;&nbsp;",5
sangat sangat suka sama scrub dari tiff body. udah coba yang greentea dan coffee turmeric dua duanya bagus tapi kalo buat muka lebih prefer yang greentea. setelah dipakai muka jadi berasa halus banget dan kenyal. bakalan repurchase terus kalau habis. recommended ????????????,5
"i call this fancy serum. i mean, look at the bottle they use. and it smells good too. i love the packaging karena membuat aku gampang mengatur pemakaian.   biasanya sebelum apply ke muka, aku tetes di punggung tangan dulu. serum ini cepat sekali diserap kulit muka. aku biasanya pakai pagi dan malam setelah bersihin muka dan sebelum apply moisturizer. efeknya bikin tekstur muka jadi lembut dan hydrated.",5
"lipstik matte lokal favoritku! pokoknya cinta banget sama lipstik ini. packagingnya, teksturnya, finishnya, sampe harganya, nggak ada yang nggak aku suka. lipstik ini bener-bener dead matte finishnya, tapi teksturnya creamy pas di aplikasiin di bibir, nggak seret sama sekali. long lasting dan transferproof. terus ada wangi permennya juga lagi. packagingnya pun ramping, nggak makan tempat, dan warnanya ungu metalik gitu jadi bikin dia lebih mencolok ketimbang lipstik lainnya. udah gitu harganya juga terjangkau, pokoknya nggak kalah deh sama lipstik impor lainnya. warna 03 ini juga cocok banget di bibir aku, peachy nude gitu, dan pigmentasinya juga oke, one swipe and you're good to go.",5
"aku udah lebih dari sebulan pakai ini, teksturnya kental tapi cepat banget meresap di kulit. pertama kali mencoba gara-gara pengen hilangin bekas jerawat dan ternyata produk ini cocok banget di kulit aku. sejauh ini muka jadi lebih halus, lebih bagus teksturnya dan untungnya ga menimbulkan jerawat. aku apply pas malam sebelum tidur dan paginya tekstur muka aku jadi lebih soft, bikin happy ^ ^",5
"udah beberapa bulan pake produk ini dan skrg uda habis huhuhu, salah satu produk laneige yang awet dari semua yang aku pake. aku pake ini tiap hari pagi &amp; malam. ini mahal banget buat kantong mahasiswi, tapi ada harga ada rupa sih. gak nyesel cobain ini, wanginya khas laneige yang gak mencolok, lembab &amp; nyaman banget pakenya. bener2 bikin wajah lebih cerah, lebih lembab. rekomen sih sama produk ini, cuma harga aja yang belum bersahabat :d",5
"shower gel ini saya beli pas ada promo dari oriflame. hihihhihi...tapi keisengan saya beli ini ga bikin kecewa sama sekali. shower gel ini punya fungsi sebagai exfoliating. yap, ada scrubnya. yang saya paling suka dari shower gel ini yaitu wanginya yang segar, wangi raspberry dan butiran scrubnya yang kecil-kecil. butirannya yang kecil-kecil ini ampuh mengangkat sel kulit mati dan yang paling penting ga bikin kulit iritasi.&nbsp;",5
"dapet free sample ini pas beli lipstik, awalnya ngira ini bakal kaya precious mineralnya etude. heavy.&nbsp;  tapi pas dicoba ini ringan banget,&nbsp; dewy finishnya juga ga lebay, biasanya aku kalo pake dewy finish kaya kertas gorengan.&nbsp; coveragenya kalo menurut aku ini medium. jadi lumayan lah buat sehari-hari kalo mau keliatan flawless kemasannya juga bagus, kaya etude pake pump.&nbsp; untuk harga, standard lah ya sama merek lain di counter.&nbsp;",5
"nice product, very great result and easy to get!  recommended buat kamu yang kerja di lapangan atau lagi on vacation ke luar kota atau negeri yang banyak kegiatan di outdoor, so kamu ga usah pakai berulang-ulang sesering itu kalau spf nya sudah tinggi begini :)  worth to buy!",5
"sewaktu hamil, kondisi kulit saya berubah jadi sensitif banget dan gampang jerawatan. jadi saya nggak bisa pakai sembarang kosmetik dan skin care. beberapa produk yang biasanya saya pakai sebelum hamil sekarang jadi nggak cocok, termasuk toner. biasanya saya pakai yang mengandung alkohol. saya tahu alkohol kurang baik buat kulit karena bisa membuat kulit kering, tapi rasanya lebih 'nendang' karena kulit terasa lebih kesat dan segar (ada efek dingin dari alkohol). saya pernah pakai toner yang tanpa alkohol, di kulit malah terasa agak lengket sehingga jadi merasa kurang bersih. berhubung kulit jadi menjadi lebih sensi, saya tidak bisa lagi pakai produk beralkohol. kebetulan juga saya penasaran dengan yang namanya micellar water yang katanya bagus untuk membersihkan makeup. hanya air bisa menghapus makeup? rasa skeptis saya berujung dengan mencoba micellar water legendaris yang lagi hits, bioderma. begitu mencoba, saya langsung merasa surprise. pertama, kulit tidak terasa lengket tapi bersih dan segar seperti habis cuci muka, bukan segar dingin seperti dari efek alkohol. kedua, klaim bisa menghapus make-up benar2 terbukti! ketiga, kalau baca ingredient-nya, bahan kimia di bioderma ini sedikit, bahkan nggak ada paraben dan parfum jadi aman buat saya yang lagi hamil. gawatnya gara2 bioderma saya jadi males cuci muka hahaha... karena cuma 1 langkah saja wajah sudah bersih, praktis banget! gawat berikutnya, saya jadi kepincut sama bioderma dan ogah pakai toner yang lain (padahal stok toner saya yang lama masih numpuk).",5
"drop dead gorgeous...lipstik inglot pertama saya. satu kata saya hanya...sempurna saya suka pakejingnya. kokoh dan tutupnya sangat rapat. warna merahnya menurut saya sangat cocok utk semua warna kulit. pertama kali saya membelinya karena membaca artikel di female daily dan saya sangat tertarik! saya senang memutuskan untuk beli lipstik ini karena ternyata memang bagus. saat malas, saya cukup pakai mascara, blush dan lipstik merah ini. langsung cerah seketika. oiya lipstik ini tidak mengandung paraben, another good point!",5
"sudah menghabiskan 2 tubes dari produk ini, dan saat ini hampir menghabiskan tube ke-3. warna cream-nya putih, agak khawatir tidak blend di kulit muka dan bakal membuat kulit jadi lebih putih, ternyata tidak.  pros: - tidak greasy - tidak menjadikan kulit putih - tidak menyebabkan muka berminyak - blend dengan primer dan foundation  cons: - kalau yg sensitif ada bau yeast",5
"produk ini favorit banget. baunya enak kayak stroberi , kadang waktu make ada hasrat pengen ngecicipi.wwkwk...lulur ini bener bener bisa ngangkat kotoran di kulit. keliatan banget bedanya sebelum sesudah make. sayangnya produk ini susah nyarinya, kalo di minimarket minimarket gak ada. biasanya sih di supermarket gitu&nbsp;",5
"oh my god akhirnya&nbsp;nemu&nbsp;bb&nbsp;cream&nbsp;yang&nbsp;gak&nbsp;bikin&nbsp;abu&nbsp;abu&nbsp;warna&nbsp;kulit&nbsp;muka.&nbsp;hampir&nbsp;nyerah&nbsp;buat&nbsp;nyobain&nbsp;bb&nbsp;cream&nbsp;asia&nbsp;yang&nbsp;selalu&nbsp;jd&nbsp;bertopeng&nbsp;setiap&nbsp;pake.the oc-d is&nbsp;perfect&nbsp;for&nbsp;my&nbsp;skin&nbsp;tone.nah&nbsp;kalo&nbsp;udah&nbsp;cocok&nbsp;gini,&nbsp;tinggal&nbsp;binggung&nbsp;repurchasenya&nbsp;karena&nbsp;jarus&nbsp;po&nbsp;atau&nbsp;nitip&nbsp;org&nbsp;yg&nbsp;ke&nbsp;jepang&nbsp;dulu.&nbsp;but i&nbsp;still&nbsp;love&nbsp;it.",5
"muraaahhhh dan lama abisnya karena pemakaiannya ngga perlu banyak. wanginya enaaak banget. biasanya saya ga suka peel-off mask karena belepotan dan berantakan. tapi zoya ini formulanya bagus..apliaksinya jadi gampang dan saat dilepas pun mudah dan menyatu, ngga putus-putus gitu. efeknya yang paling kerasa sih kulit lembut dan kenyal ya.",5
"ini bener bener brush yang cocok buat contour muka kalo menurut aku, jadi lebih mudah pemakaian bronzer di mukanya. by far this is my favorite contour brush. nars emang bagus2 sih productnya heheheheh",5
"holy grail product. best exfoliator ever. udah habis 2 pot dan bakal repurchase terus. ini efektif untuk mengangkat sel kulit mati dan menghilangkan bekas jerawat dan kehitaman di wajah apabila dipakai secara rutin selama 2 kali seminggu. wanginya harum semacam lemon \\\\/ coke. kalau kamu punya kulit sensitif, ketika di-scrub perbanyak air dan perlahan-lahan. selain itu, jangan coba untuk exfoliate ketika sedang ada jerawat. nanti bakterinya bisa kemana-kemana. efeknya kewajah juga bikin bersih dan cerah. halus dan komedo berkurang. it is so effective. i love it.",5
"pernah pake pas di-spa-nya, overall semua produk yg varian peach-delima ini aku suka. fruity, segar, dan relaxing. rasanya kotoran2 di badan terangkat, ada efek melembabkan tapi gak licin, sayang harganya agak mahal hehehe",5
"best acid serum so far  aku biasanya pake sebulan sekali selama 3-5 hari bertutut-turut. pakenya single use, ga ditimpa apa-apa lagi. jadi kalo pas pake good genes regimen malamku cuma double cleansing, hydrating mask, mild acid toner, good genes.  awal-awal pake entah kenapa aku ngerasa malah mukaku makin gosong setiap abis pake gg. akhirnya aku akalin sebelumnya aku pake hydrating mask dulu. and it helps!  hasilnya setelah rutin pake, sekarang bekas jerawat udah memudar banget, pake make up juga lebih nempel dan flawless.",5
"one word, favorite! ^^ suka banget sama warna-warnanya. i owned 3 colors of this product. teksturnya unik, matte, wangi. staying powernya bagus dan kalau kehapus stlh makan atau minum, ngga terlalu rusak spt lipstick lainnya (dengan harga yg sama). warna di lip liner bertahan, tp dibagian tengah agak terhapus. tapi bisa di reapply tanpa jadi menggumpal.",5
"awalnya ragu2 mau beli smlc ini, karena bibir gw termasuk kering dan agak rewel sama lip color. tapi setelah gw cobain di counter, gw jadi tertarik untuk beli. warna pertama yg gw coba adalah stockholm, dan baru kali ini gw suka sama nude color! gw belum pernah cocok sama nude lip color karena biasanya akan memberikan efek kusam di muka gw. gw cinta banget ama si stockholm! love love! warna yg lain yg udah gw punya ada antwerp dan ibiza. yang masuk wishlist : cannes, san paolo, transylvania",5
"bagus banget.......kulit aku uda gak terasa terbakar lagi kalo kena sinar matahari.buat lembab kulit juga, uda gitu bisa dijadikan base make upcocok banget buat wajah aku yang oily skin ini. bakalan repurchase lagi ni",5
"entah kenapa tidak ada chemistry menggunakan produk ini. sebenarnya tidak membuat wajah saya jadi jerawatan atau kering. tidak ada efek apa-apa tepatnya.  krimnya kental seperti odol. baunya kurang segar, jadi saya kurang suka. somehow, just not really into it.",5
"miracle water? yes. aku udah pake sk-ii fte ini, sejak aku belum tahu apa2 tentang skincare & makeup, umm.. 4-5 tahun lalu deh. tried it and never stopped using it.\u00a0essence ini berwarna transparan dengan tekstur dan konsistensi yang hampir sama dengan toner kamu biasanya, tapi jauh lebih gentle.\u00a0essencenya meresap dalam hitungan detik dan ga meninggalkan perasaan apapun di kulit, ga lengket, nothing except moisturized skin.dari awal aku pake sk-ii facial treatment essence ini, kulit aku keliatan banget semakin baik dan jauh lebih bercahaya dari hari ke hari. sampe akhirnya aku ngerasa, kulit udah oke banget, yaudah deh ya kita stop aja pake sk-ii ini (karena mahal juga kan). setelah beberapa waktu, aku coba pake lagi karena kulit mulai menjadi kering dan berjerawat, ajaibnya kulit aku tuh langsung jadi jauh membaik setelah 2 hari rutin menggunakan sk-ii fte ini.\u00a0since then,\u00a0i always try my best to never skip this step during my morning and night routine.i definitely recommend you to try it yourself because i'm sure that you've heard all the goodness about this sk-ii facial treatment essence ;)",5
"very good cleanser. enak banget pakai cleanser ini. setelah melanglang buana dan tak memakai produk perawatan wajah, mencoba memakai cleanser ini jadi ketagihan. setelah memakai wajah rasanya bersih, kesettapi nggak kering. ada sugesti di dalam wajah kalo pakai cleanser ini jadi sangat bersih.",5
"i will re-purchase this red lipstick. aku suka banget lipstick matte ini, gak bikin bibir ku kering. texture nya matte dan tahan lama, hemat dan gak cepat habis. saya juga merekomendasikan produk ini untuk melengkapi koleksi lipstick merah kamu. harga nya value for money deh, suka banget. aku akan re purchase warna lain juga.",5
"this is my favorite mask!! it's simple, a good value of money, and does an awesome job. muka saya bener-bener terasa bersih setelah pakai mint julep ini. maskerny nggak over drying juga, masih kerasa lembab di kulit saya (ini mungkin juga krn kulit saya berminyak). totally going to repurchase!",5
"hampir semua body scrub \\\\/ lulur mandinya herborist sudah saya coba. pertama coba pas kuliah, cocok banget sam kantong anak kuliahan hehehe. cukup efektif dalam menghaluskan dan melembutkan kulit. dan wanginya juga enak banget tapi lembut, ngga nyegak.",5
"best buddy for my lips! kecintaan saya pada cream\\\\/liquid lip product menuntut bibir saya untuk tetap terawat. salah satu cara untuk merawat bibir yang biasa saya lakukan adalah scrubbing. i found this product on my instagram feed dan tertarik dengan packagingnya yang colorful. dibalik tampilannya yang menarik, manfaat dari produk ini juga menarik dan mampu merawat serta menjaga warna bibir saya yang kerap menggelap akibat sering menggunakan lipstick. selain itu, bibir saya yang kerap kering juga lebih terawat setelah scrubbing dua kali dalam seminggu dengan blishful lip scrub. totally recommended for all lip products lover (terutama yang hanya bisa menggunakan make-up di bibir, just like me!).  fyi, blishful ini merk lokal dan home-made (tanpa bahan pengawet tentunya!). harganya cukup terjangkau (rp 35.000) dan punya pilihan rasa\\\\/aroma yang beragam. i would love to try the bubblegum for my next purchase.&nbsp;",5
"scrub yang di pakai dari jaman smp sampai sekarang, murah, wangi, dann gampang di temukan dimana-mana :) ga bikin kulit kering, cukup ampuh angkat daki2 di tubuh, dan juga scrubnya ga terlalu kasar kok :))",5
"jarang memakai lipbalm. tetapi lipbalm ini memang paling enak digunakan selain lipbalm-lipbalm yang lain.\u00a0pemakaiannya tidak terlalu banyak tetapi sudah membuat bibir sangat lembab, awet.akan membeli produk ini lagi.",5
"murah, versatile, enak dipakai, gampang dibersihkan, dan ga gampang rontok bulunya. hanya dengan 3 dollar, aku bisa pakai brush ini untuk foundation, powder, bronzer even blush! aku ga cuma punya satu aja saking sukanya sama brush ini, tapi aku punya 4 yang bisa digunain untuk fungsi yang berbeda.",5
